drugbank_id,interactant_id,action
DB01053,BE0001134,inhibitor
DB01054,BE0000430,inhibitor
DB01054,BE0000691,inhibitor
DB01054,BE0002354,inhibitor
DB01054,BE0002359,inhibitor
DB01054,BE0002355,inhibitor
DB01054,BE0002396,inhibitor
DB01054,BE0000864,inhibitor
DB01054,BE0008715,inhibitor
DB01054,BE0004906,inhibitor
DB01055,BE0000331,inhibitor
DB01055,BE0001047,inhibitor
DB01055,BE0000252,inhibitor
DB01056,BE0000197,inhibitor
DB01057,BE0002180,inhibitor
DB01057,BE0000426,modulator
DB01058,BE0001167,inhibitor
DB01058,BE0004851,other/unknown
DB01059,BE0000366,inhibitor
DB01059,BE0002388,modulator
DB01059,BE0000429,inhibitor
DB01059,BE0000742,inhibitor
DB01059,BE0008385,inhibitor
DB01059,BE0004951,inhibitor
DB01059,BE0008383,inhibitor
DB01060,BE0009851,inhibitor
DB01061,BE0000576,inhibitor
DB01062,BE0000045,antagonist
DB01062,BE0000560,antagonist
DB01062,BE0000092,antagonist
DB01063,BE0000756,antagonist
DB01064,BE0000172,agonist
DB01064,BE0000981,modulator
DB01064,BE0000694,agonist
DB01064,BE0000694,binder
DB01064,BE0001012,agonist
DB01064,BE0002390,stabilization
DB01065,BE0000515,agonist
DB01065,BE0000327,agonist
DB01065,BE0000220,inhibitor
DB01065,BE0000123,antagonist
DB01065,BE0003554,agonist
DB01065,BE0001075,inhibitor
DB01065,BE0003555,inhibitor
DB01066,BE0003624,inhibitor
DB01066,BE0000576,inhibitor
DB01067,BE0000207,inhibitor
DB01067,BE0009591,blocker
DB01067,BE0000215,agonist
DB01068,BE0004797,positive allosteric modulator
DB01068,BE0008668,ligand
DB01068,BE0000956,partial agonist
DB01069,BE0000442,antagonist
DB01069,BE0000756,antagonist
DB01069,BE0000092,antagonist
DB01069,BE0000560,antagonist
DB01069,BE0000045,antagonist
DB01069,BE0000405,antagonist
DB01069,BE0000247,antagonist
DB01069,BE0004888,antagonist
DB01069,BE0000112,antagonist
DB01069,BE0009827,inhibitor
DB01069,BE0009738,inhibitor
DB01069,BE0009847,inducer
DB01069,BE0027477,inhibitor
DB01070,BE0000779,agonist
DB01071,BE0000442,antagonist
DB01072,BE0004854,inhibitor
DB01072,BE0002050,modulator
DB01073,BE0004796,incorporation into and destabilization
DB01073,BE0002214,inhibitor
DB01073,BE0002804,agonist
DB01073,BE0000546,inhibitor
DB01073,BE0000325,inhibitor
DB01074,BE0000406,inhibitor
DB01074,BE0017721,inhibitor
DB01074,BE0000179,inhibitor
DB01075,BE0002436,inhibitor
DB01075,BE0000442,antagonist
DB01075,BE0000560,antagonist
DB01076,BE0000574,inhibitor
DB01076,BE0000854,inhibitor
DB01076,BE0003721,agonist
DB01076,BE0002366,inhibitor
DB01076,BE0003848,ligand
DB01077,BE0004801,antagonist
DB01077,BE0003567,inhibitor
DB01077,BE0003569,inhibitor
DB01077,BE0000599,inhibitor
DB01077,BE0000709,inhibitor
DB01077,BE0000624,inhibitor
DB01078,BE0000732,inhibitor
DB01079,BE0000084,antagonist
DB01079,BE0000084,partial agonist
DB01079,BE0000533,antagonist
DB01079,BE0000451,antagonist
DB01079,BE0000393,antagonist
DB01080,BE0000253,inhibitor
DB01081,BE0000770,agonist
DB01081,BE0000420,agonist
DB01082,BE0004799,inhibitor
DB01082,BE0004800,inhibitor
DB01082,BE0000279,inhibitor
DB01082,BE0010021,incorporation into and destabilization
DB01082,BE0004833,incorporation into and destabilization
DB01082,BE0001092,inhibitor
DB01083,BE0000683,inhibitor
DB01083,BE0000061,inhibitor
DB01083,BE0003620,inhibitor
DB01083,BE0000959,inhibitor
DB01084,BE0000442,antagonist
DB01085,BE0000045,agonist
DB01085,BE0000092,agonist
DB01085,BE0000560,agonist
DB01085,BE0000247,agonist
DB01085,BE0000405,partial agonist
DB01086,BE0000177,inhibitor
DB01087,BE0004805,antagonist
DB01087,BE0002459,other/unknown
DB01087,BE0000220,inhibitor
DB01088,BE0000475,agonist
DB01088,BE0000368,agonist
DB01088,BE0000064,agonist
DB01088,BE0001133,inducer
DB01088,BE0000487,inducer
DB01088,BE0002353,inducer
DB01088,BE0001287,inducer
DB01088,BE0001088,other/unknown
DB01088,BE0003561,agonist
DB01089,BE0000118,inhibitor
DB01089,BE0000221,inhibitor
DB01090,BE0000849,antagonist
DB01090,BE0003585,antagonist
DB01090,BE0003584,antagonist
DB01090,BE0000411,antagonist
DB01091,BE0000577,inhibitor
DB01091,BE0004670,modulator
DB01092,BE0000732,inhibitor
DB01092,BE0005034,inhibitor
DB01092,BE0005047,inhibitor
DB01093,BE0003471,downregulator
DB01093,BE0002439,downregulator
DB01093,BE0004689,downregulator
DB01094,BE0012021,inhibitor
DB01094,BE0000232,antagonist
DB01094,BE0000105,inhibitor
DB01094,BE0004608,inhibitor
DB01095,BE0000574,inhibitor
DB01095,BE0002366,inhibitor
DB01096,BE0004796,other/unknown
DB01097,BE0000382,inhibitor
DB01097,BE0000612,inhibitor
DB01097,BE0003721,agonist
DB01097,BE0000871,antagonist
DB01098,BE0000574,inhibitor
DB01098,BE0000516,inhibitory allosteric modulator
DB01099,BE0004796,cross-linking/alkylation
DB01099,BE0000021,inhibitor
DB01099,BE0000892,other
DB01100,BE0000756,antagonist
DB01100,BE0000581,antagonist
DB01100,BE0000090,inhibitor
DB01100,BE0027477,inhibitor
DB01101,BE0000021,inhibitor
DB01101,BE0004796,incorporation into and destabilization
DB01101,BE0004796,inhibition of synthesis
DB01101,BE0004810,incorporation into and destabilization
DB01101,BE0000324,inhibitor
DB01102,BE0000172,agonist
DB01102,BE0000694,agonist
DB01102,BE0001012,agonist
DB01103,BE0004796,intercalation
DB01103,BE0003997,inhibitor
DB01103,BE0001077,inhibitor
DB01103,BE0000657,inhibitor
DB01103,BE0001081,inhibitor
DB01104,BE0000749,inhibitor
DB01104,BE0000749,binder
DB01104,BE0000749,downregulator
DB01104,BE0000647,inhibitor
DB01104,BE0000647,binder
DB01104,BE0004897,inhibitor
DB01104,BE0004897,binder
DB01104,BE0000486,inhibitor
DB01104,BE0000486,downregulator
DB01105,BE0000647,inhibitor
DB01105,BE0000749,inhibitor
DB01105,BE0000486,inhibitor
DB01106,BE0000442,antagonist
DB01106,BE0000464,partial antagonist
DB01107,BE0004797,positive allosteric modulator
DB01107,BE0000795,agonist
DB01108,BE0000051,inhibitor
DB01108,BE0000059,inhibitor
DB01108,BE0000123,allosteric modulator
DB01108,BE0000792,allosteric modulator
DB01109,BE0000280,potentiator
DB01109,BE0000216,inhibitor
DB01109,BE0001159,inhibitor
DB01110,BE0000233,inhibitor
DB01110,BE0000263,inhibitor
DB01110,BE0000005,inhibitor
DB01110,BE0000956,partial agonist
DB01110,BE0004906,inhibitor
DB01110,BE0009847,inhibitor
DB01110,BE0009631,inhibitor
DB01110,BE0009739,inhibitor
DB01111,BE0000803,binder
DB01111,BE0004833,incorporation into and destabilization
DB01112,BE0000576,inhibitor
DB01113,BE0001287,inhibitor
DB01113,BE0000182,inhibitor
DB01113,BE0000487,inhibitor
DB01113,BE0000631,inhibitor
DB01113,BE0009789,inhibitor
DB01114,BE0000442,antagonist
DB01114,BE0000749,inhibitor
DB01114,BE0000486,inhibitor
DB01114,BE0000647,inhibitor
DB01115,BE0000430,inhibitor
DB01115,BE0002359,inhibitor
DB01115,BE0002354,inhibitor
DB01115,BE0000956,agonist
DB01115,BE0002355,inhibitor
DB01115,BE0003604,inhibitor
DB01115,BE0008716,inhibitor
DB01115,BE0027477,inhibitor
DB01116,BE0000849,antagonist
DB01116,BE0000411,antagonist
DB01117,BE0004428,inhibitor
DB01117,BE0000612,inhibitor
DB01117,BE0000382,inhibitor
DB01118,BE0009629,inhibitor
DB01118,BE0004872,inhibitor
DB01118,BE0004872,downregulator
DB01118,BE0000012,inhibitor
DB01118,BE0009739,inhibitor
DB01118,BE0009811,antagonist
DB01118,BE0009811,binder
DB01118,BE0000215,agonist
DB01118,BE0000071,agonist
DB01118,BE0009812,agonist
DB01119,BE0000708,inducer
DB01119,BE0010209,inhibitor
DB01120,BE0000207,binder
DB01120,BE0000163,other/unknown
DB01121,BE0000141,inhibitor
DB01122,BE0000426,inhibitor
DB01123,BE0004796,intercalation
DB01123,BE0000048,other/unknown
DB01124,BE0000469,blocker
DB01124,BE0000207,inhibitor
DB01124,BE0000644,inhibitor
DB01125,BE0000403,inhibitor
DB01125,BE0000048,modulator
DB01126,BE0000539,inhibitor
DB01126,BE0009587,inhibitor
DB01126,BE0000585,inhibitor
DB01127,BE0000233,antagonist
DB01127,BE0000956,partial agonist
DB01128,BE0000132,antagonist
DB01129,BE0000349,inhibitor
DB01130,BE0000794,agonist
DB01130,BE0005001,modulator
DB01130,BE0002088,modulator
DB01130,BE0003722,modulator
DB01131,BE0000330,inhibitor
DB01131,BE0002201,inhibitor
DB01131,BE0000563,inhibitor
DB01132,BE0000215,agonist
DB01132,BE0002196,inhibitor
DB01133,BE0004801,antagonist
DB01133,BE0004801,binder
DB01133,BE0008669,inhibitor
DB01133,BE0009940,inhibitor
DB01133,BE0009941,inhibitor
DB01133,BE0003568,inhibitor
DB01133,BE0009961,inhibitor
DB01134,BE0000668,agonist
DB01135,BE0000738,antagonist
DB01135,BE0000560,antagonist
DB01136,BE0000172,antagonist
DB01136,BE0000501,antagonist
DB01136,BE0000501,potentiator
DB01136,BE0004863,inhibitor
DB01136,BE0000173,inhibitor
DB01136,BE0000694,antagonist
DB01136,BE0000163,other
DB01136,BE0000979,other
DB01136,BE0001095,other
DB01136,BE0000090,inhibitor
DB01136,BE0001114,inhibitor
DB01136,BE0000715,antagonist
DB01136,BE0000575,antagonist
DB01136,BE0000342,antagonist
DB01136,BE0000572,antagonist
DB01136,BE0000289,antagonist
DB01136,BE0001074,inhibitor
DB01136,BE0002374,modulator
DB01136,BE0005187,inhibitor
DB01136,BE0009710,inhibitor
DB01137,BE0000366,inhibitor
DB01137,BE0002388,modulator
DB01137,BE0008385,modulator
DB01137,BE0000429,inhibitor
DB01138,BE0004782,inhibitor
DB01138,BE0000785,inhibitor
DB01138,BE0001069,inhibitor
DB01138,BE0000956,activator
DB01139,BE0000576,inhibitor
DB01140,BE0004643,inhibitor
DB01140,BE0004290,inhibitor
DB01140,BE0004335,inhibitor
DB01140,BE0003624,inhibitor
DB01141,BE0004669,inhibitor
DB01141,BE0010066,modulator
DB01142,BE0000442,antagonist
DB01142,BE0000112,antagonist
DB01142,BE0000486,inhibitor
DB01142,BE0000749,inhibitor
DB01142,BE0000451,antagonist
DB01142,BE0000393,antagonist
DB01142,BE0000533,antagonist
DB01142,BE0000092,antagonist
DB01142,BE0000560,antagonist
DB01142,BE0000045,antagonist
DB01142,BE0000405,antagonist
DB01142,BE0000247,antagonist
DB01142,BE0000501,antagonist
DB01142,BE0000575,antagonist
DB01142,BE0000715,antagonist
DB01142,BE0000291,antagonist
DB01142,BE0000945,binder
DB01142,BE0000146,binder
DB01142,BE0000090,inhibitor
DB01143,BE0000896,inducer
DB01144,BE0000322,inhibitor
DB01144,BE0000267,inhibitor
DB01144,BE0000535,inhibitor
DB01144,BE0003629,inhibitor
DB01144,BE0003625,inhibitor
DB01145,BE0002360,inhibitor
DB01146,BE0000442,antagonist
DB01146,BE0000647,inhibitor
DB01147,BE0002063,inhibitor
DB01147,BE0001868,inhibitor
DB01147,BE0004290,inhibitor
DB01148,BE0000092,antagonist
DB01148,BE0000247,antagonist
DB01148,BE0000560,antagonist
DB01149,BE0000451,antagonist
DB01149,BE0000533,antagonist
DB01149,BE0000749,inhibitor
DB01149,BE0000291,antagonist
DB01149,BE0000486,inhibitor
DB01149,BE0000647,inhibitor
DB01149,BE0000575,other/unknown
DB01149,BE0000289,antagonist
DB01149,BE0000501,antagonist
DB01149,BE0000090,antagonist
DB01150,BE0003395,inhibitor
DB01150,BE0002392,inhibitor
DB01150,BE0000142,inhibitor
DB01151,BE0000486,inhibitor
DB01151,BE0000749,inhibitor
DB01151,BE0000451,antagonist
DB01151,BE0000694,antagonist
DB01151,BE0000172,other
DB01151,BE0000973,inhibitor
DB01151,BE0000442,antagonist
DB01151,BE0004863,antagonist
DB01151,BE0000092,antagonist
DB01151,BE0000560,antagonist
DB01151,BE0000045,antagonist
DB01151,BE0000405,antagonist
DB01151,BE0000247,antagonist
DB01151,BE0000291,binder
DB01151,BE0000533,binder
DB01151,BE0000756,binder
DB01151,BE0004864,binder
DB01152,BE0004803,antagonist
DB01153,BE0000233,inhibitor
DB01154,BE0003594,modulator
DB01154,BE0002441,inhibitor
DB01154,BE0000708,inhibitor
DB01154,BE0000795,agonist
DB01155,BE0000366,inhibitor
DB01155,BE0002388,modulator
DB01155,BE0008385,modulator
DB01155,BE0000429,inhibitor
DB01156,BE0000647,inhibitor
DB01156,BE0000749,inhibitor
DB01156,BE0000486,inhibitor
DB01156,BE0003585,antagonist
DB01156,BE0000311,negative modulator
DB01157,BE0002201,inhibitor
DB01157,BE0000330,inhibitor
DB01158,BE0000732,inhibitor
DB01158,BE0000172,antagonist
DB01159,BE0003582,binder
DB01159,BE0003583,binder
DB01159,BE0004797,positive allosteric modulator
DB01159,BE0009972,inhibitor
DB01159,BE0000553,inhibitor
DB01159,BE0000641,antagonist
DB01159,BE0000534,antagonist
DB01159,BE0000760,antagonist
DB01159,BE0000433,allosteric modulator
DB01159,BE0001200,other
DB01159,BE0001030,inhibitor
DB01159,BE0001028,inhibitor
DB01159,BE0000503,inhibitor
DB01159,BE0000415,inhibitor
DB01159,BE0000795,other/unknown
DB01159,BE0001080,other/unknown
DB01159,BE0000948,other/unknown
DB01160,BE0000610,agonist
DB01160,BE0000475,antagonist
DB01161,BE0000732,blocker
DB01161,BE0009738,inhibitor
DB01161,BE0000647,inhibitor
DB01162,BE0000501,antagonist
DB01162,BE0000575,antagonist
DB01162,BE0000715,antagonist
DB01162,BE0000984,inducer
DB01162,BE0000090,inhibitor
DB01162,BE0000462,inhibitor
DB01162,BE0000699,inhibitor
DB01163,BE0004644,inhibitor
DB01163,BE0003579,inhibitor
DB01163,BE0004643,inhibitor
DB01163,BE0004290,inhibitor
DB01163,BE0003624,inhibitor
DB01163,BE0004335,inhibitor
DB01165,BE0000366,inhibitor
DB01165,BE0002388,modulator
DB01165,BE0008385,modulator
DB01165,BE0000429,inhibitor
DB01165,BE0000742,inhibitor
DB01166,BE0000436,inhibitor
DB01167,BE0010965,inhibitor
DB01167,BE0000233,modulator
DB01168,BE0004909,inhibitor
DB01168,BE0004796,cross-linking/alkylation
DB01169,BE0001154,inducer
DB01169,BE0001979,inhibitor
DB01169,BE0001040,inducer
DB01169,BE0001027,antagonist
DB01169,BE0001062,inducer
DB01169,BE0000923,inducer
DB01169,BE0000428,inducer
DB01170,BE0000486,inducer
DB01171,BE0002198,antagonist
DB01171,BE0002198,inhibitor
DB01171,BE0004909,antagonist
DB01171,BE0002196,antagonist
DB01172,BE0000279,inhibitor
DB01172,BE0004799,inhibitor
DB01173,BE0000396,antagonist
DB01173,BE0000365,antagonist
DB01173,BE0000534,antagonist
DB01173,BE0000641,antagonist
DB01173,BE0000442,antagonist
DB01173,BE0000486,inhibitor
DB01173,BE0000177,inhibitor
DB01174,BE0000795,potentiator
DB01174,BE0000849,antagonist
DB01174,BE0002341,antagonist
DB01174,BE0000829,antagonist
DB01174,BE0000826,antagonist
DB01174,BE0004956,antagonist
DB01174,BE0000956,activator
DB01175,BE0000749,inhibitor
DB01175,BE0000092,inhibitor
DB01175,BE0000442,inhibitor
DB01175,BE0000291,inhibitor
DB01175,BE0000451,inhibitor
DB01175,BE0004863,inhibitor
DB01175,BE0000533,inhibitor
DB01175,BE0004864,inhibitor
DB01175,BE0000756,inhibitor
DB01175,BE0000486,inhibitor
DB01175,BE0000647,inhibitor
DB01176,BE0000442,antagonist
DB01176,BE0000951,inhibitor
DB01177,BE0002425,modulator
DB01177,BE0004796,intercalation
DB01177,BE0000742,inhibitor
DB01178,BE0000736,agonist
DB01179,BE0002425,modulator
DB01179,BE0001391,inhibitor
DB01179,BE0000143,inhibitor
DB01179,BE0000742,inhibitor
DB01180,BE0000221,inhibitor
DB01181,BE0004796,other/unknown
DB01182,BE0000197,inhibitor
DB01182,BE0000090,inhibitor
DB01182,BE0000172,antagonist
DB01182,BE0000694,antagonist
DB01183,BE0000770,antagonist
DB01183,BE0000420,antagonist
DB01183,BE0000632,antagonist
DB01183,BE0000958,other/unknown
DB01183,BE0000123,antagonist
DB01183,BE0000123,other/unknown
DB01183,BE0002442,inhibitor
DB01183,BE0002705,binder
DB01184,BE0000581,antagonist
DB01184,BE0000756,antagonist
DB01185,BE0000132,agonist
DB01185,BE0000123,antagonist
DB01185,BE0000794,antagonist
DB01185,BE0000131,inhibitor
DB01186,BE0000756,agonist
DB01186,BE0000581,agonist
DB01186,BE0000389,agonist
DB01186,BE0000145,agonist
DB01186,BE0000020,agonist
DB01186,BE0000291,agonist
DB01186,BE0000393,agonist
DB01186,BE0000451,agonist
DB01186,BE0000659,agonist
DB01186,BE0004864,agonist
DB01186,BE0000797,agonist
DB01186,BE0000533,agonist
DB01186,BE0000501,agonist
DB01186,BE0000575,agonist
DB01186,BE0000715,agonist
DB01188,BE0000732,binder
DB01189,BE0004797,positive allosteric modulator
DB01189,BE0000433,agonist
DB01189,BE0000640,antagonist
DB01189,BE0000781,inducer
DB01189,BE0000503,inhibitor
DB01189,BE0010002,inhibitor
DB01189,BE0000484,other/unknown
DB01190,BE0009850,inhibitor
DB01191,BE0000749,inhibitor
DB01191,BE0000533,agonist
DB01192,BE0000770,agonist
DB01192,BE0000420,antagonist
DB01193,BE0000172,partial agonist
DB01193,BE0000694,partial agonist
DB01194,BE0000322,inhibitor
DB01194,BE0000267,inhibitor
DB01194,BE0000535,inhibitor
DB01194,BE0003626,inhibitor
DB01194,BE0003625,inhibitor
DB01195,BE0002083,inhibitor
DB01195,BE0000197,inhibitor
DB01195,BE0000090,inhibitor
DB01195,BE0005295,inhibitor
DB01196,BE0000792,other/unknown
DB01196,BE0000123,agonist
DB01196,BE0001100,antagonist
DB01196,BE0001169,antagonist
DB01197,BE0000221,inhibitor
DB01197,BE0000642,inhibitor
DB01197,BE0000058,inhibitor
DB01197,BE0001680,inhibitor
DB01198,BE0000795,potentiator
DB01198,BE0000381,potentiator
DB01198,BE0000523,potentiator
DB01198,BE0000471,potentiator
DB01198,BE0000736,agonist
DB01199,BE0000738,antagonist
DB01199,BE0000311,antagonist
DB01199,BE0000426,inhibitor
DB01200,BE0000756,agonist
DB01200,BE0000581,agonist
DB01200,BE0000659,agonist
DB01200,BE0000289,agonist
DB01200,BE0000291,agonist
DB01200,BE0000342,agonist
DB01200,BE0000572,agonist
DB01200,BE0000393,agonist
DB01200,BE0000389,antagonist
DB01200,BE0000451,agonist
DB01200,BE0000797,agonist
DB01200,BE0000533,agonist
DB01200,BE0000145,agonist
DB01200,BE0000020,agonist
DB01200,BE0000501,antagonist
DB01200,BE0000501,agonist
DB01200,BE0000575,antagonist
DB01200,BE0000575,agonist
DB01200,BE0000715,agonist
DB01200,BE0000650,antagonist
DB01201,BE0000186,inhibitor
DB01202,BE0000311,antagonist
DB01202,BE0002226,inhibitor
DB01202,BE0000993,agonist
DB01203,BE0000172,antagonist
DB01203,BE0000694,antagonist
DB01204,BE0002425,modulator
DB01204,BE0004796,intercalation
DB01204,BE0000742,inhibitor
DB01205,BE0000736,antagonist
DB01205,BE0003592,antagonist
DB01205,BE0000381,allosteric modulator
DB01205,BE0003594,allosteric modulator
DB01205,BE0000523,allosteric modulator
DB01205,BE0000471,antagonist
DB01205,BE0004797,positive allosteric modulator
DB01205,BE0000795,antagonist
DB01206,BE0004796,cross-linking/alkylation
DB01206,BE0004003,antagonist
DB01207,BE0001893,inhibitor
DB01207,BE0000759,antagonist
DB01208,BE0008385,modulator
DB01208,BE0002388,modulator
DB01208,BE0000366,inhibitor
DB01208,BE0000429,inhibitor
DB01208,BE0000742,inhibitor
DB01209,BE0000770,agonist
DB01209,BE0000632,antagonist
DB01210,BE0000172,antagonist
DB01210,BE0000694,antagonist
DB01211,BE0000743,inhibitor
DB01212,BE0003624,inhibitor
DB01213,BE0000227,inhibitor
DB01213,BE0000400,inhibitor
DB01213,BE0000465,inhibitor
DB01213,BE0001207,inhibitor
DB01214,BE0000172,antagonist
DB01214,BE0000694,antagonist
DB01215,BE0004797,positive allosteric modulator
DB01215,BE0000736,agonist
DB01215,BE0008668,ligand
DB01216,BE0000585,inhibitor
DB01216,BE0009587,inhibitor
DB01216,BE0000539,inhibitor
DB01216,BE0003610,inhibitor
DB01217,BE0002090,inhibitor
DB01218,BE0004805,antagonist
DB01218,BE0012563,modulator
DB01218,BE0008706,modulator
DB01218,BE0008705,modulator
DB01218,BE0000090,inhibitor
DB01218,BE0001694,inhibitor
DB01219,BE0000739,antagonist
DB01220,BE0000257,inhibitor
DB01220,BE0000956,agonist
DB01221,BE0000641,antagonist
DB01221,BE0000311,potentiator
DB01221,BE0002341,antagonist
DB01221,BE0002180,inhibitor
DB01221,BE0000067,inhibitor
DB01221,BE0000384,antagonist
DB01221,BE0000756,agonist
DB01221,BE0000756,partial agonist
DB01221,BE0000420,binder
DB01221,BE0000486,inhibitor
DB01221,BE0000632,agonist
DB01221,BE0000770,binder
DB01221,BE0004890,binder
DB01221,BE0004957,antagonist
DB01221,BE0004958,antagonist
DB01222,BE0000794,agonist
DB01222,BE0000422,substrate
DB01223,BE0000436,inhibitor
DB01223,BE0000013,antagonist
DB01223,BE0000354,antagonist
DB01223,BE0002366,activator
DB01224,BE0000451,antagonist
DB01224,BE0000756,antagonist
DB01224,BE0000291,antagonist
DB01224,BE0000291,partial agonist
DB01224,BE0000797,ligand
DB01224,BE0000659,ligand
DB01224,BE0000476,ligand
DB01224,BE0000533,ligand
DB01224,BE0000311,ligand
DB01224,BE0000945,antagonist
DB01224,BE0000650,ligand
DB01224,BE0000020,antagonist
DB01224,BE0000145,ligand
DB01224,BE0000581,ligand
DB01224,BE0000389,ligand
DB01224,BE0000442,antagonist
DB01224,BE0004863,antagonist
DB01224,BE0000289,antagonist
DB01224,BE0000572,antagonist
DB01224,BE0000342,antagonist
DB01224,BE0000092,antagonist
DB01224,BE0000560,ligand
DB01224,BE0000045,antagonist
DB01224,BE0000405,ligand
DB01224,BE0000247,ligand
DB01225,BE0000280,potentiator
DB01225,BE0000216,inhibitor
DB01225,BE0000048,inhibitor
DB01226,BE0000738,antagonist
DB01226,BE0000560,antagonist
DB01226,BE0000560,partial agonist
DB01226,BE0000045,antagonist
DB01227,BE0000770,agonist
DB01227,BE0003584,other/unknown
DB01227,BE0003585,antagonist
DB01228,BE0000197,inhibitor
DB01229,BE0000026,inhibitor
DB01229,BE0000246,inhibitor
DB01229,BE0000956,inducer
DB01231,BE0000405,antagonist
DB01231,BE0000560,antagonist
DB01231,BE0000092,antagonist
DB01231,BE0000045,antagonist
DB01232,BE0002050,inhibitor
DB01232,BE0004854,inhibitor
DB01233,BE0000084,agonist
DB01233,BE0000311,antagonist
DB01233,BE0000092,agonist
DB01233,BE0000756,antagonist
DB01234,BE0000794,agonist
DB01234,BE0000074,stimulator
DB01234,BE0000422,agonist
DB01234,BE0000005,negative modulator
DB01234,BE0000956,agonist
