drugbank_id,kingdom,superclass,class,subclass,direct_parent
DB02818,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids
DB02819,Organic compounds,"Nucleosides, nucleotides, and analogues",Benzimidazole ribonucleosides and ribonucleotides,,Benzimidazole ribonucleosides and ribonucleotides
DB02821,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids
DB02822,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzyl alcohols,Benzyl alcohols
DB02823,Organic compounds,Organic acids and derivatives,Organic phosphonic acids and derivatives,Organic phosphonic acids,Organic phosphonic acids
DB02824,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Pyridoxamines,Pyridoxamine 5'-phosphates
DB02825,Organic compounds,Organophosphorus compounds,,,Organophosphorus compounds
DB02827,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives
DB02828,Organic compounds,Organic acids and derivatives,Keto acids and derivatives,Gamma-keto acids and derivatives,Gamma-keto acids and derivatives
DB02829,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Acylaminobenzoic acid and derivatives
DB02830,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,N-alkylindoles,N-alkylindoles
DB02831,Inorganic compounds,Homogeneous non-metal compounds,Non-metal oxoanionic compounds,Non-metal phosphates,Non-metal phosphates
DB02832,Organic compounds,Organoheterocyclic compounds,Tetrapyrroles and derivatives,Metallotetrapyrroles,Metallotetrapyrroles
DB02833,Organic compounds,Benzenoids,Benzene and substituted derivatives,Nitrobenzenes,Nitrobenzenes
DB02834,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenoxyacetic acid derivatives,Phenoxyacetic acid derivatives
DB02835,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Hexose phosphates
DB02836,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,Purine ribonucleoside diphosphates
DB02837,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Hexoses
DB02838,Organic compounds,Organoheterocyclic compounds,Pyrrolines,,Pyrrolines
DB02839,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Hydroxybenzoic acid derivatives
DB02840,Organic compounds,Organoheterocyclic compounds,Azoles,Pyrazoles,Phenylpyrazoles
DB02841,Organic compounds,Benzenoids,Naphthalenes,Naphthalenecarboxylic acids and derivatives,Naphthalenecarboxamides
DB02842,Organic compounds,Organoheterocyclic compounds,Quinolines and derivatives,Benzoquinolines,Acridines
DB02843,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharide phosphates
DB02845,Organic compounds,Organophosphorus compounds,,,Organophosphorus compounds
DB02846,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids
DB02847,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,"1,3-aminoalcohols"
DB02848,Organic compounds,Organoheterocyclic compounds,Diazanaphthalenes,Benzodiazines,Quinazolinamines
DB02849,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Pyridoxamines,Pyridoxamine 5'-phosphates
DB02850,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoyl derivatives,Benzoylpyrazoles
DB02851,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Bicyclic monoterpenoids
DB02852,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Kainoids
DB02853,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Proline and derivatives
DB02854,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,Androgens and derivatives
DB02855,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides
DB02856,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Carbamate esters
DB02857,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleosides,,Purine nucleosides
DB02858,Organic compounds,Benzenoids,Benzene and substituted derivatives,Sulfanilides,Sulfanilides
DB02859,Organic compounds,Phenylpropanoids and polyketides,Macrolides and analogues,,Macrolides and analogues
DB02860,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Aromatic monoterpenoids
DB02861,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,N-benzylbenzamides
DB02862,Organic compounds,Organoheterocyclic compounds,Azoles,Imidazoles,Phenylimidazoles
DB02864,Organic compounds,Organoheterocyclic compounds,Tetrapyrroles and derivatives,,Tetrapyrroles and derivatives
DB02865,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Hexose phosphates
DB02866,Organic compounds,Benzenoids,Naphthalenes,Naphthalene sulfonic acids and derivatives,1-naphthalene sulfonic acids and derivatives
DB02867,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharide phosphates
DB02868,Organic compounds,Alkaloids and derivatives,Vinca alkaloids,,Vinca alkaloids
DB02870,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Phenylalkylamines
DB02871,Organic compounds,Organoheterocyclic compounds,Thiolanes,,Thiolanes
DB02872,Organic compounds,Phenylpropanoids and polyketides,Stilbenes,,Stilbenes
DB02873,Organic compounds,Organoheterocyclic compounds,Diazinanes,Piperazines,N-arylpiperazines
DB02875,Organic compounds,Organoheterocyclic compounds,Benzimidazoles,Phenylbenzimidazoles,Phenylbenzimidazoles
DB02877,Organic compounds,Phenylpropanoids and polyketides,Stilbenes,,Stilbenes
DB02878,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Delta amino acids and derivatives
DB02879,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Hexoses
DB02880,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,N-benzylbenzamides
DB02881,Organic compounds,Organosulfur compounds,Thioethers,Aryl thioethers,Diarylthioethers
DB02882,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylmethanes,Diphenylmethanes
DB02883,Organic compounds,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Pyrimidones
DB02884,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids
DB02885,Organic compounds,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Hydropyrimidines
DB02887,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Pyrimidine deoxyribonucleotides,"Pyrimidine 2',3'-dideoxyribonucleoside triphosphates"
DB02888,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acid esters
DB02889,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Aminocyclitol glycosides
DB02890,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Pyrimidine ribonucleotides,Pyrimidine ribonucleoside monophosphates
DB02891,Organic compounds,Organoheterocyclic compounds,Benzotriazoles,Triazolobenzothiazoles,Triazolobenzothiazoles
DB02892,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids
DB02893,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Methionine and derivatives
DB02894,Organic compounds,Organoheterocyclic compounds,Dioxolopyrans,,Dioxolopyrans
DB02895,Organic compounds,Organosulfur compounds,Sulfoxides,,Sulfoxides
DB02896,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleosides,,Purine nucleosides
DB02897,Organic compounds,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Acyl monophosphates
DB02898,Organic compounds,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,Hypoxanthines
DB02899,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Methionine and derivatives
DB02900,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Hexose phosphates
DB02901,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,Androgens and derivatives
DB02902,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,"Purine ribonucleoside 3',5'-bisphosphates"
DB02903,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Phenolic glycosides
DB02904,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Beta amino acids and derivatives
DB02905,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,Purine ribonucleoside monophosphates
DB02906,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Iridoids and derivatives
DB02907,Organic compounds,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Phosphate esters
DB02908,Organic compounds,Organic acids and derivatives,Organic phosphonic acids and derivatives,Bisphosphonates,Bisphosphonates
DB02909,Organic compounds,Organoheterocyclic compounds,Furans,Furoic acid and derivatives,Furoic acids
DB02910,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl thioesters,"2,3,4-saturated fatty acyl CoAs"
DB02911,Organic compounds,Organoheterocyclic compounds,Pteridines and derivatives,,Pteridines and derivatives
DB02912,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl thioesters,Acyl CoAs
DB02914,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids
DB02915,Organic compounds,Benzenoids,Benzene and substituted derivatives,Trifluoromethylbenzenes,Trifluoromethylbenzenes
DB02916,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleosides,,Purine nucleosides
DB02917,Organic compounds,Benzenoids,Benzene and substituted derivatives,Sulfanilides,Sulfanilides
DB02918,Organic compounds,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,Phenylpyridazines
DB02919,Organic compounds,Organoheterocyclic compounds,Pyridopyrimidines,"Pyrido[2,3-d]pyrimidines","Pyrido[2,3-d]pyrimidines"
DB02921,Organic compounds,"Nucleosides, nucleotides, and analogues",Nucleoside and nucleotide analogues,Cyclopentyl nucleosides,Cyclopentyl nucleosides
DB02922,Organic compounds,Organohalogen compounds,Halohydrins,Fluorohydrins,Fluorohydrins
DB02923,Organic compounds,Benzenoids,Benzene and substituted derivatives,Biphenyls and derivatives,Biphenyls and derivatives
DB02924,Organic compounds,Organoheterocyclic compounds,Oxepanes,,Oxepanes
DB02925,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylethers,Diphenylethers
DB02927,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids
DB02928,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Tyrosine and derivatives
DB02929,Organic compounds,Organoheterocyclic compounds,Piperidines,Benzylpiperidines,4-benzylpiperidines
DB02930,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,Purine ribonucleoside diphosphates
DB02931,Organic compounds,Lipids and lipid-like molecules,S-alkyl-CoAs,,S-alkyl-CoAs
DB02932,Organic compounds,Benzenoids,Benzene and substituted derivatives,Trifluoromethylbenzenes,Trifluoromethylbenzenes
DB02933,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosylamines
DB02934,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleosides,,Purine nucleosides
DB02935,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers
DB02936,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,N-alkylindoles,N-alkylindoles
DB02937,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine ribonucleotides,Purine ribonucleoside monophosphates
DB02938,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids
DB02940,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives
DB02941,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Gamma amino acids and derivatives
DB02942,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Inositol phosphates
DB02943,Organic compounds,Organic acids and derivatives,Peptidomimetics,Hybrid peptides,Hybrid peptides
DB02945,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glucuronic acid derivatives
DB02946,Organic compounds,Benzenoids,Benzene and substituted derivatives,Halobenzenes,Chlorobenzenes
DB02947,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Purine 2'-deoxyribonucleosides,Purine 2'-deoxyribonucleosides
DB02948,Organic compounds,Organic acids and derivatives,Organic phosphonic acids and derivatives,Organic phosphonic acids,Organic phosphonic acids
DB02949,Organic compounds,Organoheterocyclic compounds,Tetrapyrroles and derivatives,Metallotetrapyrroles,Metallotetrapyrroles
DB02950,Organic compounds,Organoheterocyclic compounds,Pyrroloazepines,,Pyrroloazepines
DB02951,Organic compounds,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,Beta hydroxy acids and derivatives
