drugbank_id,interactant_id,polypeptide_id,identifier,name
DB00970,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00970,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00972,BE0001032,P08183,PF00005,ABC_tran
DB00972,BE0001032,P08183,PF00664,ABC_membrane
DB00973,BE0001032,P08183,PF00005,ABC_tran
DB00973,BE0001032,P08183,PF00664,ABC_membrane
DB00973,BE0001069,Q92887,PF00005,ABC_tran
DB00973,BE0001069,Q92887,PF00664,ABC_membrane
DB00973,BE0001061,O15438,PF00005,ABC_tran
DB00973,BE0001061,O15438,PF00664,ABC_membrane
DB00973,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB00973,BE0001004,Q9Y6L6,PF03137,OATP
DB00973,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00973,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00973,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00973,BE0000703,O95342,PF00005,ABC_tran
DB00973,BE0000703,O95342,PF00664,ABC_membrane
DB00975,BE0001188,O15439,PF00005,ABC_tran
DB00975,BE0001188,O15439,PF00664,ABC_membrane
DB00975,BE0003639,O15440,PF00005,ABC_tran
DB00975,BE0003639,O15440,PF00664,ABC_membrane
DB00975,BE0001032,P08183,PF00005,ABC_tran
DB00975,BE0001032,P08183,PF00664,ABC_membrane
DB00975,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB00975,BE0001004,Q9Y6L6,PF03137,OATP
DB00975,BE0003659,Q9NPD5,PF07648,Kazal_2
DB00975,BE0003659,Q9NPD5,PF03137,OATP
DB00975,BE0001042,O94956,PF03137,OATP
DB00975,BE0000703,O95342,PF00005,ABC_tran
DB00975,BE0000703,O95342,PF00664,ABC_membrane
DB00976,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB00976,BE0001004,Q9Y6L6,PF03137,OATP
DB00976,BE0003659,Q9NPD5,PF07648,Kazal_2
DB00976,BE0003659,Q9NPD5,PF03137,OATP
DB00977,BE0000703,O95342,PF00005,ABC_tran
DB00977,BE0000703,O95342,PF00664,ABC_membrane
DB00977,BE0003644,Q14973,PF01758,SBF
DB00977,BE0001069,Q92887,PF00005,ABC_tran
DB00977,BE0001069,Q92887,PF00664,ABC_membrane
DB00977,BE0001032,P08183,PF00005,ABC_tran
DB00977,BE0001032,P08183,PF00664,ABC_membrane
DB00977,BE0003642,P46721,PF07648,Kazal_2
DB00977,BE0003642,P46721,PF03137,OATP
DB00978,BE0000106,O76082,PF00083,Sugar_tr
DB00978,BE0001069,Q92887,PF00005,ABC_tran
DB00978,BE0001069,Q92887,PF00664,ABC_membrane
DB00983,BE0003648,O15245,PF00083,Sugar_tr
DB00983,BE0003650,O75751,PF07690,MFS_1
DB00983,BE0000757,Q9H015,PF00083,Sugar_tr
DB00983,BE0000106,O76082,PF00083,Sugar_tr
DB00986,BE0003647,O15244,PF00083,Sugar_tr
DB00986,BE0003657,Q96FL8,PF01554,MatE
DB00987,BE0000757,Q9H015,PF00083,Sugar_tr
DB00987,BE0003651,Q5T3U5,PF00005,ABC_tran
DB00987,BE0003651,Q5T3U5,PF00664,ABC_membrane
DB00987,BE0001204,Q99808,PF01733,Nucleoside_tran
DB00988,BE0003647,O15244,PF00083,Sugar_tr
DB00988,BE0003648,O15245,PF00083,Sugar_tr
DB00988,BE0003650,O75751,PF07690,MFS_1
DB00988,BE0000106,O76082,PF00083,Sugar_tr
DB00988,BE0003665,Q01860,PF00157,Pou
DB00988,BE0003665,Q01860,PF00046,Homeodomain
DB00993,BE0004706,Q14542,PF01733,Nucleoside_tran
DB00993,BE0003672,Q9HAS3,PF07670,Gate
DB00993,BE0003672,Q9HAS3,PF07662,Nucleos_tra2_C
DB00993,BE0003672,Q9HAS3,PF01773,Nucleos_tra2_N
DB00993,BE0001032,P08183,PF00005,ABC_tran
DB00993,BE0001032,P08183,PF00664,ABC_membrane
DB00996,BE0000222,Q01650,PF13520,AA_permease_2
DB00997,BE0001032,P08183,PF00005,ABC_tran
DB00997,BE0001032,P08183,PF00664,ABC_membrane
DB00997,BE0000785,P33527,PF00005,ABC_tran
DB00997,BE0000785,P33527,PF00664,ABC_membrane
DB00997,BE0001061,O15438,PF00005,ABC_tran
DB00997,BE0001061,O15438,PF00664,ABC_membrane
DB00997,BE0003640,O95255,PF00005,ABC_tran
DB00997,BE0003640,O95255,PF00664,ABC_membrane
DB00997,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00997,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00997,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00997,BE0003669,Q86VW1,PF00083,Sugar_tr
DB00997,BE0003651,Q5T3U5,PF00005,ABC_tran
DB00997,BE0003651,Q5T3U5,PF00664,ABC_membrane
DB00997,BE0003673,Q9NUT2,PF00005,ABC_tran
DB00997,BE0003673,Q9NUT2,PF00664,ABC_membrane
DB00997,BE0000703,O95342,PF00005,ABC_tran
DB00997,BE0000703,O95342,PF00664,ABC_membrane
DB00997,BE0004770,Q15311,PF00620,RhoGAP
DB00997,BE0004770,Q15311,PF20924,RLIP76_Ral-bd
DB00997,BE0001069,Q92887,PF00005,ABC_tran
DB00997,BE0001069,Q92887,PF00664,ABC_membrane
DB00999,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB00999,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB00999,BE0000879,Q9NSA0,PF00083,Sugar_tr
DB00999,BE0001188,O15439,PF00005,ABC_tran
DB00999,BE0001188,O15439,PF00664,ABC_membrane
DB01000,BE0000106,O76082,PF00083,Sugar_tr
DB01000,BE0001018,P46059,PF00854,PTR2
DB01000,BE0001134,Q16348,PF00854,PTR2
DB01004,BE0003648,O15245,PF00083,Sugar_tr
DB01004,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB01004,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB01004,BE0003646,Q9Y694,PF07690,MFS_1
DB01004,BE0003657,Q96FL8,PF01554,MatE
DB01004,BE0004752,Q86VL8,PF01554,MatE
DB01005,BE0003642,P46721,PF07648,Kazal_2
DB01005,BE0003642,P46721,PF03137,OATP
DB01005,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB01005,BE0001004,Q9Y6L6,PF03137,OATP
DB01005,BE0003659,Q9NPD5,PF07648,Kazal_2
DB01005,BE0003659,Q9NPD5,PF03137,OATP
DB01005,BE0004691,Q15849,PF03253,UT
DB01005,BE0004692,Q13336,PF03253,UT
DB01005,BE0000757,Q9H015,PF00083,Sugar_tr
DB01005,BE0000106,O76082,PF00083,Sugar_tr
DB01006,BE0001032,P08183,PF00005,ABC_tran
DB01006,BE0001032,P08183,PF00664,ABC_membrane
DB01009,BE0001188,O15439,PF00005,ABC_tran
DB01009,BE0001188,O15439,PF00664,ABC_membrane
DB01009,BE0003642,P46721,PF07648,Kazal_2
DB01009,BE0003642,P46721,PF03137,OATP
DB01009,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB01009,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB01009,BE0000879,Q9NSA0,PF00083,Sugar_tr
DB01009,BE0003646,Q9Y694,PF07690,MFS_1
DB01011,BE0001061,O15438,PF00005,ABC_tran
DB01011,BE0001061,O15438,PF00664,ABC_membrane
DB01015,BE0000703,O95342,PF00005,ABC_tran
DB01015,BE0000703,O95342,PF00664,ABC_membrane
DB01016,BE0001061,O15438,PF00005,ABC_tran
DB01016,BE0001061,O15438,PF00664,ABC_membrane
DB01016,BE0000703,O95342,PF00005,ABC_tran
DB01016,BE0000703,O95342,PF00664,ABC_membrane
DB01016,BE0001032,P08183,PF00005,ABC_tran
DB01016,BE0001032,P08183,PF00664,ABC_membrane
DB01016,BE0000785,P33527,PF00005,ABC_tran
DB01016,BE0000785,P33527,PF00664,ABC_membrane
DB01016,BE0001018,P46059,PF00854,PTR2
DB01016,BE0003642,P46721,PF07648,Kazal_2
DB01016,BE0003642,P46721,PF03137,OATP
DB01016,BE0001134,Q16348,PF00854,PTR2
DB01016,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB01016,BE0001069,Q92887,PF00005,ABC_tran
DB01016,BE0001069,Q92887,PF00664,ABC_membrane
DB01016,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB01016,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB01016,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB01016,BE0003646,Q9Y694,PF07690,MFS_1
DB01016,BE0001042,O94956,PF03137,OATP
DB01017,BE0001570,P02931,PF00267,Porin_1
DB01017,BE0009852,P06996,PF00267,Porin_1
DB01017,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB01017,BE0003646,Q9Y694,PF07690,MFS_1
DB01018,BE0003657,Q96FL8,PF01554,MatE
DB01018,BE0003648,O15245,PF00083,Sugar_tr
DB01018,BE0003647,O15244,PF00083,Sugar_tr
DB01023,BE0001032,P08183,PF00005,ABC_tran
DB01023,BE0001032,P08183,PF00664,ABC_membrane
DB01023,BE0000703,O95342,PF00005,ABC_tran
DB01023,BE0000703,O95342,PF00664,ABC_membrane
DB01026,BE0001032,P08183,PF00005,ABC_tran
DB01026,BE0001032,P08183,PF00664,ABC_membrane
DB01026,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB01026,BE0001004,Q9Y6L6,PF03137,OATP
DB01026,BE0000703,O95342,PF00005,ABC_tran
DB01026,BE0000703,O95342,PF00664,ABC_membrane
DB01030,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB01030,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB01030,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB01030,BE0001032,P08183,PF00005,ABC_tran
DB01030,BE0001032,P08183,PF00664,ABC_membrane
DB01030,BE0003657,Q96FL8,PF01554,MatE
DB01030,BE0004752,Q86VL8,PF01554,MatE
DB01032,BE0003647,O15244,PF00083,Sugar_tr
DB01032,BE0003648,O15245,PF00083,Sugar_tr
DB01032,BE0001061,O15438,PF00005,ABC_tran
DB01032,BE0001061,O15438,PF00664,ABC_membrane
DB01032,BE0001188,O15439,PF00005,ABC_tran
DB01032,BE0001188,O15439,PF00664,ABC_membrane
DB01032,BE0003639,O15440,PF00005,ABC_tran
DB01032,BE0003639,O15440,PF00664,ABC_membrane
DB01032,BE0000440,O60669,PF07690,MFS_1
DB01032,BE0000106,O76082,PF00083,Sugar_tr
DB01032,BE0003640,O95255,PF00005,ABC_tran
DB01032,BE0003640,O95255,PF00664,ABC_membrane
DB01032,BE0000785,P33527,PF00005,ABC_tran
DB01032,BE0000785,P33527,PF00664,ABC_membrane
DB01032,BE0003642,P46721,PF07648,Kazal_2
DB01032,BE0003642,P46721,PF03137,OATP
DB01032,BE0000669,P53985,PF07690,MFS_1
DB01032,BE0003644,Q14973,PF01758,SBF
DB01032,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB01032,BE0003652,Q63ZE4,PF00083,Sugar_tr
DB01032,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB01032,BE0001069,Q92887,PF00005,ABC_tran
DB01032,BE0001069,Q92887,PF00664,ABC_membrane
DB01032,BE0003658,Q96J66,PF00005,ABC_tran
DB01032,BE0003658,Q96J66,PF00664,ABC_membrane
DB01032,BE0000879,Q9NSA0,PF00083,Sugar_tr
DB01032,BE0003660,Q9NYB5,PF07648,Kazal_2
DB01032,BE0003660,Q9NYB5,PF03137,OATP
DB01032,BE0003646,Q9Y694,PF07690,MFS_1
DB01032,BE0004782,Q96S37,PF07690,MFS_1
DB01032,BE0004783,Q9NRM0,PF00083,Sugar_tr
DB01033,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB01033,BE0001188,O15439,PF00005,ABC_tran
DB01033,BE0001188,O15439,PF00664,ABC_membrane
DB01033,BE0003639,O15440,PF00005,ABC_tran
DB01033,BE0003639,O15440,PF00664,ABC_membrane
DB01033,BE0004781,O43868,PF07670,Gate
DB01033,BE0004781,O43868,PF07662,Nucleos_tra2_C
DB01033,BE0004781,O43868,PF01773,Nucleos_tra2_N
DB01033,BE0003672,Q9HAS3,PF07670,Gate
DB01033,BE0003672,Q9HAS3,PF07662,Nucleos_tra2_C
DB01033,BE0003672,Q9HAS3,PF01773,Nucleos_tra2_N
DB01033,BE0001204,Q99808,PF01733,Nucleoside_tran
DB01033,BE0004706,Q14542,PF01733,Nucleoside_tran
DB01035,BE0003647,O15244,PF00083,Sugar_tr
DB01035,BE0003648,O15245,PF00083,Sugar_tr
DB01035,BE0003650,O75751,PF07690,MFS_1
DB01035,BE0000106,O76082,PF00083,Sugar_tr
DB01035,BE0000757,Q9H015,PF00083,Sugar_tr
DB01035,BE0003657,Q96FL8,PF01554,MatE
DB01035,BE0004752,Q86VL8,PF01554,MatE
DB01037,BE0001032,P08183,PF00005,ABC_tran
DB01037,BE0001032,P08183,PF00664,ABC_membrane
DB01039,BE0000703,O95342,PF00005,ABC_tran
DB01039,BE0000703,O95342,PF00664,ABC_membrane
DB01042,BE0003650,O75751,PF07690,MFS_1
DB01042,BE0000222,Q01650,PF13520,AA_permease_2
DB01042,BE0004709,Q9NS82,PF13520,AA_permease_2
DB01043,BE0003647,O15244,PF00083,Sugar_tr
DB01043,BE0000752,P19634,PF00999,Na_H_Exchanger
DB01043,BE0000752,P19634,PF16644,NEXCaM_BD
DB01043,BE0000757,Q9H015,PF00083,Sugar_tr
DB01043,BE0003657,Q96FL8,PF01554,MatE
DB01045,BE0001032,P08183,PF00005,ABC_tran
DB01045,BE0001032,P08183,PF00664,ABC_membrane
DB01045,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB01045,BE0001004,Q9Y6L6,PF03137,OATP
DB01045,BE0003659,Q9NPD5,PF07648,Kazal_2
DB01045,BE0003659,Q9NPD5,PF03137,OATP
DB01045,BE0001042,O94956,PF03137,OATP
DB01045,BE0003642,P46721,PF07648,Kazal_2
DB01045,BE0003642,P46721,PF03137,OATP
DB01045,BE0000785,P33527,PF00005,ABC_tran
DB01045,BE0000785,P33527,PF00664,ABC_membrane
DB01045,BE0003639,O15440,PF00005,ABC_tran
DB01045,BE0003639,O15440,PF00664,ABC_membrane
DB01045,BE0001069,Q92887,PF00005,ABC_tran
DB01045,BE0001069,Q92887,PF00664,ABC_membrane
DB01045,BE0001061,O15438,PF00005,ABC_tran
DB01045,BE0001061,O15438,PF00664,ABC_membrane
DB01045,BE0000703,O95342,PF00005,ABC_tran
DB01045,BE0000703,O95342,PF00664,ABC_membrane
DB01045,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB01045,BE0003646,Q9Y694,PF07690,MFS_1
DB01045,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB01050,BE0001042,O94956,PF03137,OATP
DB01050,BE0001032,P08183,PF00005,ABC_tran
DB01050,BE0001032,P08183,PF00664,ABC_membrane
DB01050,BE0001188,O15439,PF00005,ABC_tran
DB01050,BE0001188,O15439,PF00664,ABC_membrane
DB01050,BE0000785,P33527,PF00005,ABC_tran
DB01050,BE0000785,P33527,PF00664,ABC_membrane
DB01050,BE0003642,P46721,PF07648,Kazal_2
DB01050,BE0003642,P46721,PF03137,OATP
DB01050,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB01050,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB01050,BE0000879,Q9NSA0,PF00083,Sugar_tr
DB01051,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB01051,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB01051,BE0000879,Q9NSA0,PF00083,Sugar_tr
DB01051,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB01051,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB01051,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB01051,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB01051,BE0001004,Q9Y6L6,PF03137,OATP
DB01051,BE0003659,Q9NPD5,PF07648,Kazal_2
DB01051,BE0003659,Q9NPD5,PF03137,OATP
DB01051,BE0001042,O94956,PF03137,OATP
DB01053,BE0000106,O76082,PF00083,Sugar_tr
DB01053,BE0001018,P46059,PF00854,PTR2
DB01053,BE0001134,Q16348,PF00854,PTR2
DB01053,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB01053,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB01053,BE0000757,Q9H015,PF00083,Sugar_tr
DB01053,BE0000879,Q9NSA0,PF00083,Sugar_tr
DB01053,BE0001042,O94956,PF03137,OATP
DB01053,BE0003656,Q96BD0,PF07648,Kazal_2
DB01053,BE0003656,Q96BD0,PF03137,OATP
DB01053,BE0003661,Q9UIG8,PF07648,Kazal_2
DB01053,BE0003661,Q9UIG8,PF03137,OATP
DB01053,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB01053,BE0001004,Q9Y6L6,PF03137,OATP
DB01054,BE0001032,P08183,PF00005,ABC_tran
DB01054,BE0001032,P08183,PF00664,ABC_membrane
DB01054,BE0000703,O95342,PF00005,ABC_tran
DB01054,BE0000703,O95342,PF00664,ABC_membrane
DB01059,BE0000106,O76082,PF00083,Sugar_tr
DB01059,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB01060,BE0001018,P46059,PF00854,PTR2
DB01060,BE0001134,Q16348,PF00854,PTR2
DB01060,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB01065,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB01067,BE0000703,O95342,PF00005,ABC_tran
DB01067,BE0000703,O95342,PF00664,ABC_membrane
DB01069,BE0001032,P08183,PF00005,ABC_tran
DB01069,BE0001032,P08183,PF00664,ABC_membrane
DB01069,BE0001061,O15438,PF00005,ABC_tran
DB01069,BE0001061,O15438,PF00664,ABC_membrane
DB01069,BE0001188,O15439,PF00005,ABC_tran
DB01069,BE0001188,O15439,PF00664,ABC_membrane
DB01072,BE0001032,P08183,PF00005,ABC_tran
DB01072,BE0001032,P08183,PF00664,ABC_membrane
DB01072,BE0000785,P33527,PF00005,ABC_tran
DB01072,BE0000785,P33527,PF00664,ABC_membrane
DB01072,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB01072,BE0001004,Q9Y6L6,PF03137,OATP
DB01072,BE0003659,Q9NPD5,PF07648,Kazal_2
DB01072,BE0003659,Q9NPD5,PF03137,OATP
DB01072,BE0000703,O95342,PF00005,ABC_tran
DB01072,BE0000703,O95342,PF00664,ABC_membrane
DB01072,BE0001042,O94956,PF03137,OATP
DB01073,BE0001204,Q99808,PF01733,Nucleoside_tran
DB01073,BE0003672,Q9HAS3,PF07670,Gate
DB01073,BE0003672,Q9HAS3,PF07662,Nucleos_tra2_C
DB01073,BE0003672,Q9HAS3,PF01773,Nucleos_tra2_N
DB01075,BE0003647,O15244,PF00083,Sugar_tr
DB01075,BE0000106,O76082,PF00083,Sugar_tr
DB01076,BE0001032,P08183,PF00005,ABC_tran
DB01076,BE0001032,P08183,PF00664,ABC_membrane
DB01076,BE0003642,P46721,PF07648,Kazal_2
DB01076,BE0003642,P46721,PF03137,OATP
DB01076,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB01076,BE0001004,Q9Y6L6,PF03137,OATP
DB01076,BE0001188,O15439,PF00005,ABC_tran
DB01076,BE0001188,O15439,PF00664,ABC_membrane
DB01076,BE0003639,O15440,PF00005,ABC_tran
DB01076,BE0003639,O15440,PF00664,ABC_membrane
DB01076,BE0000785,P33527,PF00005,ABC_tran
DB01076,BE0000785,P33527,PF00664,ABC_membrane
DB01076,BE0001042,O94956,PF03137,OATP
DB01076,BE0003659,Q9NPD5,PF07648,Kazal_2
DB01076,BE0003659,Q9NPD5,PF03137,OATP
DB01076,BE0001069,Q92887,PF00005,ABC_tran
DB01076,BE0001069,Q92887,PF00664,ABC_membrane
DB01076,BE0000703,O95342,PF00005,ABC_tran
DB01076,BE0000703,O95342,PF00664,ABC_membrane
DB01079,BE0000749,P31645,PF00209,SNF
DB01079,BE0000749,P31645,PF03491,5HT_transport_N
DB01079,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB01079,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB01079,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB01079,BE0001032,P08183,PF00005,ABC_tran
DB01079,BE0001032,P08183,PF00664,ABC_membrane
DB01080,BE0000536,Q7Z2H8,PF01490,Aa_trans
DB01086,BE0001032,P08183,PF00005,ABC_tran
DB01086,BE0001032,P08183,PF00664,ABC_membrane
DB01087,BE0001032,P08183,PF00005,ABC_tran
DB01087,BE0001032,P08183,PF00664,ABC_membrane
DB01088,BE0001042,O94956,PF03137,OATP
DB01088,BE0003655,Q92959,PF07648,Kazal_2
DB01088,BE0003655,Q92959,PF03137,OATP
DB01088,BE0003661,Q9UIG8,PF07648,Kazal_2
DB01088,BE0003661,Q9UIG8,PF03137,OATP
DB01092,BE0003642,P46721,PF07648,Kazal_2
DB01092,BE0003642,P46721,PF03137,OATP
DB01092,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB01092,BE0003653,Q6ZQN7,PF07648,Kazal_2
DB01092,BE0003653,Q6ZQN7,PF03137,OATP
DB01092,BE0003659,Q9NPD5,PF07648,Kazal_2
DB01092,BE0003659,Q9NPD5,PF03137,OATP
DB01092,BE0003660,Q9NYB5,PF07648,Kazal_2
DB01092,BE0003660,Q9NYB5,PF03137,OATP
DB01092,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB01092,BE0001004,Q9Y6L6,PF03137,OATP
DB01094,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB01094,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB01094,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB01095,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB01095,BE0001004,Q9Y6L6,PF03137,OATP
DB01095,BE0003659,Q9NPD5,PF07648,Kazal_2
DB01095,BE0003659,Q9NPD5,PF03137,OATP
DB01095,BE0001042,O94956,PF03137,OATP
DB01095,BE0001018,P46059,PF00854,PTR2
DB01095,BE0001069,Q92887,PF00005,ABC_tran
DB01095,BE0001069,Q92887,PF00664,ABC_membrane
DB01097,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB01097,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB01097,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB01098,BE0001188,O15439,PF00005,ABC_tran
DB01098,BE0001188,O15439,PF00664,ABC_membrane
DB01098,BE0003642,P46721,PF07648,Kazal_2
DB01098,BE0003642,P46721,PF03137,OATP
DB01098,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB01098,BE0001004,Q9Y6L6,PF03137,OATP
DB01098,BE0003659,Q9NPD5,PF07648,Kazal_2
DB01098,BE0003659,Q9NPD5,PF03137,OATP
DB01098,BE0001042,O94956,PF03137,OATP
DB01098,BE0000030,Q9UPY5,PF13520,AA_permease_2
DB01098,BE0000703,O95342,PF00005,ABC_tran
DB01098,BE0000703,O95342,PF00664,ABC_membrane
DB01098,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB01098,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB01098,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB01098,BE0001069,Q92887,PF00005,ABC_tran
DB01098,BE0001069,Q92887,PF00664,ABC_membrane
DB01098,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB01098,BE0003644,Q14973,PF01758,SBF
DB01100,BE0001032,P08183,PF00005,ABC_tran
DB01100,BE0001032,P08183,PF00664,ABC_membrane
DB01103,BE0003647,O15244,PF00083,Sugar_tr
DB01103,BE0001032,P08183,PF00005,ABC_tran
DB01103,BE0001032,P08183,PF00664,ABC_membrane
DB01104,BE0001032,P08183,PF00005,ABC_tran
DB01104,BE0001032,P08183,PF00664,ABC_membrane
DB01110,BE0001032,P08183,PF00005,ABC_tran
DB01110,BE0001032,P08183,PF00664,ABC_membrane
DB01112,BE0001018,P46059,PF00854,PTR2
DB01112,BE0001134,Q16348,PF00854,PTR2
DB01114,BE0003647,O15244,PF00083,Sugar_tr
DB01114,BE0003648,O15245,PF00083,Sugar_tr
DB01115,BE0001061,O15438,PF00005,ABC_tran
DB01115,BE0001061,O15438,PF00664,ABC_membrane
DB01115,BE0001032,P08183,PF00005,ABC_tran
DB01115,BE0001032,P08183,PF00664,ABC_membrane
DB01115,BE0001069,Q92887,PF00005,ABC_tran
DB01115,BE0001069,Q92887,PF00664,ABC_membrane
DB01115,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB01115,BE0001004,Q9Y6L6,PF03137,OATP
DB01115,BE0000703,O95342,PF00005,ABC_tran
DB01115,BE0000703,O95342,PF00664,ABC_membrane
DB01117,BE0001032,P08183,PF00005,ABC_tran
DB01117,BE0001032,P08183,PF00664,ABC_membrane
DB01118,BE0001032,P08183,PF00005,ABC_tran
DB01118,BE0001032,P08183,PF00664,ABC_membrane
DB01118,BE0000703,O95342,PF00005,ABC_tran
DB01118,BE0000703,O95342,PF00664,ABC_membrane
DB01118,BE0003647,O15244,PF00083,Sugar_tr
DB01124,BE0001018,P46059,PF00854,PTR2
DB01124,BE0003642,P46721,PF07648,Kazal_2
DB01124,BE0003642,P46721,PF03137,OATP
DB01124,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB01124,BE0001134,Q16348,PF00854,PTR2
DB01124,BE0001042,O94956,PF03137,OATP
DB01126,BE0009676,Q61327,PF00209,SNF
DB01128,BE0001032,P08183,PF00005,ABC_tran
DB01128,BE0001032,P08183,PF00664,ABC_membrane
DB01129,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB01129,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB01129,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB01132,BE0003659,Q9NPD5,PF07648,Kazal_2
DB01132,BE0003659,Q9NPD5,PF03137,OATP
DB01132,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB01132,BE0001004,Q9Y6L6,PF03137,OATP
DB01136,BE0001032,P08183,PF00005,ABC_tran
DB01136,BE0001032,P08183,PF00664,ABC_membrane
DB01137,BE0001032,P08183,PF00005,ABC_tran
DB01137,BE0001032,P08183,PF00664,ABC_membrane
DB01137,BE0003657,Q96FL8,PF01554,MatE
DB01137,BE0004752,Q86VL8,PF01554,MatE
DB01137,BE0003648,O15245,PF00083,Sugar_tr
DB01137,BE0003647,O15244,PF00083,Sugar_tr
DB01137,BE0000757,Q9H015,PF00083,Sugar_tr
DB01137,BE0003642,P46721,PF07648,Kazal_2
DB01137,BE0003642,P46721,PF03137,OATP
DB01137,BE0003653,Q6ZQN7,PF07648,Kazal_2
DB01137,BE0003653,Q6ZQN7,PF03137,OATP
DB01138,BE0001061,O15438,PF00005,ABC_tran
DB01138,BE0001061,O15438,PF00664,ABC_membrane
DB01138,BE0001188,O15439,PF00005,ABC_tran
DB01138,BE0001188,O15439,PF00664,ABC_membrane
DB01138,BE0003639,O15440,PF00005,ABC_tran
DB01138,BE0003639,O15440,PF00664,ABC_membrane
DB01138,BE0003640,O95255,PF00005,ABC_tran
DB01138,BE0003640,O95255,PF00664,ABC_membrane
DB01138,BE0000785,P33527,PF00005,ABC_tran
DB01138,BE0000785,P33527,PF00664,ABC_membrane
DB01138,BE0001069,Q92887,PF00005,ABC_tran
DB01138,BE0001069,Q92887,PF00664,ABC_membrane
DB01138,BE0000703,O95342,PF00005,ABC_tran
DB01138,BE0000703,O95342,PF00664,ABC_membrane
DB01140,BE0001018,P46059,PF00854,PTR2
DB01140,BE0000106,O76082,PF00083,Sugar_tr
DB01140,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB01140,BE0001134,Q16348,PF00854,PTR2
